project_id,date,progress_percent,daily_cost,number_of_workers
6,2024-01-30,89.86,109348,243
6,2024-01-31,90.11,116095,305
6,2024-02-01,90.19,99686,309
6,2024-02-02,90.35,73181,405
6,2024-02-03,90.44,94174,419
6,2024-02-04,90.68,68317,488
6,2024-02-05,90.79,70827,242
6,2024-02-06,90.87,83345,290
6,2024-02-07,91.02,101979,154
6,2024-02-08,91.08,57012,236
6,2024-02-09,91.31,72374,324
6,2024-02-10,91.38,133001,442
6,2024-02-11,91.59,132520,288
6,2024-02-12,91.66,67105,252
6,2024-02-13,91.9,140462,253
6,2024-02-14,92.13,52371,301
6,2024-02-15,92.27,134195,396
6,2024-02-16,92.5,102037,283
6,2024-02-17,92.71,144258,391
6,2024-02-18,92.78,142911,340
6,2024-02-19,92.94,63052,191
6,2024-02-20,93.0,81103,431
6,2024-02-21,93.16,82846,290
6,2024-02-22,93.31,69969,225
6,2024-02-23,93.38,141309,389
6,2024-02-24,93.6,102086,392
6,2024-02-25,93.66,67018,197
6,2024-02-26,93.9,142523,104
6,2024-02-27,94.0,135738,286
6,2024-02-28,94.06,97580,206
6,2024-02-29,94.2,141939,155
6,2024-03-01,94.32,114308,149
6,2024-03-02,94.47,86686,248
6,2024-03-03,94.55,136612,432
6,2024-03-04,94.6,121528,268
6,2024-03-05,94.7,134121,131
6,2024-03-06,94.83,144053,202
6,2024-03-07,95.04,125688,170
6,2024-03-08,95.24,111202,181
6,2024-03-09,95.44,137036,412
6,2024-03-10,95.59,136238,209
6,2024-03-11,95.75,55422,308
6,2024-03-12,95.82,142929,408
6,2024-03-13,96.07,67751,405
6,2024-03-14,96.14,77446,140
6,2024-03-15,96.34,107875,467
6,2024-03-16,96.57,54952,412
6,2024-03-17,96.64,81412,118
6,2024-03-18,96.77,57683,332
6,2024-03-19,96.82,135079,213
6,2024-03-20,96.88,146686,264
6,2024-03-21,97.11,85244,147
6,2024-03-22,97.23,54373,359
6,2024-03-23,97.41,52770,468
6,2024-03-24,97.63,61315,236
6,2024-03-25,97.72,116159,180
6,2024-03-26,97.8,73501,240
6,2024-03-27,97.91,125574,156
6,2024-03-28,98.09,105511,349
6,2024-03-29,98.25,72370,416
6,2024-03-30,98.37,97810,116
6,2024-03-31,98.55,125014,211
6,2024-04-01,98.63,94728,469
6,2024-04-02,98.68,72977,482
6,2024-04-03,98.81,98115,452
6,2024-04-04,99.04,99968,413
6,2024-04-05,99.21,114461,217
6,2024-04-06,99.38,86167,471
6,2024-04-07,99.53,145874,250
6,2024-04-08,99.66,67261,253
6,2024-04-09,99.9,128527,349
6,2024-04-10,99.97,54933,220
6,2024-04-11,100.0,134153,452
7,2022-07-10,0.06,84687,287
7,2022-07-11,0.18,106439,283
7,2022-07-12,0.27,96658,235
7,2022-07-13,0.33,54328,304
7,2022-07-14,0.43,99394,103
7,2022-07-15,0.6,86759,275
7,2022-07-16,0.82,80272,478
7,2022-07-17,1.06,149986,469
7,2022-07-18,1.2,139693,498
7,2022-07-19,1.38,140512,167
7,2022-07-20,1.46,68739,454
7,2022-07-21,1.61,61411,442
7,2022-07-22,1.75,127887,448
7,2022-07-23,1.88,67999,399
7,2022-07-24,2.09,113846,228
7,2022-07-25,2.25,120063,306
7,2022-07-26,2.45,81472,228
7,2022-07-27,2.5,82442,416
7,2022-07-28,2.73,89269,170
7,2022-07-29,2.88,112184,140
7,2022-07-30,3.07,115830,445
7,2022-07-31,3.21,132087,474
7,2022-08-01,3.27,70597,356
7,2022-08-02,3.34,101374,462
7,2022-08-03,3.41,141986,400
7,2022-08-04,3.62,130529,279
7,2022-08-05,3.71,136060,112
7,2022-08-06,3.76,59452,330
7,2022-08-07,4.0,74462,481
7,2022-08-08,4.19,104356,492
7,2022-08-09,4.35,71139,320
7,2022-08-10,4.48,84691,455
7,2022-08-11,4.57,93221,320
7,2022-08-12,4.74,105287,104
7,2022-08-13,4.92,149802,296
7,2022-08-14,5.16,92756,243
7,2022-08-15,5.32,75373,481
7,2022-08-16,5.55,111299,157
7,2022-08-17,5.7,74460,342
7,2022-08-18,5.84,74935,184
7,2022-08-19,6.08,56244,133
7,2022-08-20,6.2,61297,306
7,2022-08-21,6.43,117305,106
7,2022-08-22,6.56,59672,460
7,2022-08-23,6.62,143136,120
7,2022-08-24,6.71,142600,224
7,2022-08-25,6.88,138327,287
7,2022-08-26,7.12,105067,134
7,2022-08-27,7.21,94755,112
7,2022-08-28,7.34,61449,212
7,2022-08-29,7.44,121200,321
7,2022-08-30,7.58,52552,349
7,2022-08-31,7.63,87536,150
7,2022-09-01,7.83,128023,334
7,2022-09-02,7.99,88121,293
7,2022-09-03,8.14,80249,447
7,2022-09-04,8.2,65917,262
7,2022-09-05,8.28,61477,142
7,2022-09-06,8.34,79031,183
7,2022-09-07,8.51,146432,344
7,2022-09-08,8.58,121853,323
7,2022-09-09,8.63,148923,181
7,2022-09-10,8.85,99623,430
7,2022-09-11,9.04,127794,371
7,2022-09-12,9.26,91050,378
7,2022-09-13,9.37,85045,451
7,2022-09-14,9.51,137768,500
7,2022-09-15,9.64,107698,469
7,2022-09-16,9.69,132718,174
7,2022-09-17,9.83,145018,351
7,2022-09-18,10.02,115620,140
7,2022-09-19,10.12,118104,453
7,2022-09-20,10.2,137985,385
7,2022-09-21,10.29,104840,459
7,2022-09-22,10.52,108761,405
7,2022-09-23,10.62,81920,422
7,2022-09-24,10.77,64061,441
7,2022-09-25,10.92,66161,132
7,2022-09-26,11.08,119443,335
7,2022-09-27,11.3,94537,336
7,2022-09-28,11.5,97792,151
7,2022-09-29,11.69,118946,279
7,2022-09-30,11.85,97637,318
7,2022-10-01,12.05,85212,112
7,2022-10-02,12.25,87377,356
7,2022-10-03,12.45,109273,135
7,2022-10-04,12.57,117306,489
7,2022-10-05,12.81,130687,398
7,2022-10-06,13.03,72603,136
7,2022-10-07,13.08,87143,401
7,2022-10-08,13.17,119755,163
7,2022-10-09,13.35,128195,252
7,2022-10-10,13.57,120393,499
7,2022-10-11,13.69,96165,478
7,2022-10-12,13.87,76390,370
7,2022-10-13,14.12,82658,301
7,2022-10-14,14.26,61644,363
7,2022-10-15,14.38,87310,297
7,2022-10-16,14.47,132930,269
7,2022-10-17,14.7,112056,169
7,2022-10-18,14.89,129471,112
7,2022-10-19,15.11,132363,206
7,2022-10-20,15.3,87498,416
7,2022-10-21,15.46,78660,210
7,2022-10-22,15.57,119187,410
7,2022-10-23,15.69,68796,250
7,2022-10-24,15.94,112788,400
7,2022-10-25,16.12,90330,162
7,2022-10-26,16.22,117404,417
7,2022-10-27,16.43,119956,226
7,2022-10-28,16.6,111294,480
7,2022-10-29,16.76,87946,431
7,2022-10-30,16.94,126750,223
7,2022-10-31,17.1,68927,455
7,2022-11-01,17.2,125436,224
7,2022-11-02,17.26,119045,231
7,2022-11-03,17.32,82638,187
7,2022-11-04,17.37,51581,496
7,2022-11-05,17.6,143247,219
7,2022-11-06,17.81,142616,368
7,2022-11-07,17.98,82089,142
7,2022-11-08,18.22,96332,472
7,2022-11-09,18.4,98030,281
7,2022-11-10,18.47,143760,409
7,2022-11-11,18.62,89518,124
7,2022-11-12,18.77,95460,473
7,2022-11-13,18.83,135407,334
7,2022-11-14,19.03,122562,240
7,2022-11-15,19.14,85582,455
7,2022-11-16,19.24,143411,184
7,2022-11-17,19.48,62319,326
7,2022-11-18,19.66,54058,355
7,2022-11-19,19.79,143977,326
7,2022-11-20,19.85,130298,158
7,2022-11-21,19.91,144724,141
7,2022-11-22,20.08,136885,425
7,2022-11-23,20.29,133200,107
7,2022-11-24,20.42,58969,302
7,2022-11-25,20.63,126534,328
7,2022-11-26,20.75,67504,429
7,2022-11-27,20.91,136306,340
7,2022-11-28,21.04,90766,279
7,2022-11-29,21.27,67528,262
7,2022-11-30,21.44,126424,479
7,2022-12-01,21.65,111989,363
7,2022-12-02,21.85,108397,415
7,2022-12-03,22.03,60835,390
7,2022-12-04,22.19,138759,278
7,2022-12-05,22.41,149626,309
7,2022-12-06,22.49,107544,448
7,2022-12-07,22.67,51827,413
7,2022-12-08,22.78,136280,303
7,2022-12-09,22.93,130074,343
7,2022-12-10,23.12,92874,482
7,2022-12-11,23.18,98423,312
7,2022-12-12,23.25,126709,476
7,2022-12-13,23.43,79794,157
7,2022-12-14,23.5,126935,220
7,2022-12-15,23.56,93131,133
7,2022-12-16,23.61,115946,249
7,2022-12-17,23.8,89030,444
7,2022-12-18,24.05,80908,217
7,2022-12-19,24.26,127696,287
7,2022-12-20,24.43,51991,254
7,2022-12-21,24.54,144452,227
7,2022-12-22,24.77,133588,177
7,2022-12-23,24.86,86149,331
7,2022-12-24,24.98,68515,469
7,2022-12-25,25.13,52204,497
7,2022-12-26,25.21,62680,363
7,2022-12-27,25.38,101275,305
7,2022-12-28,25.45,83743,302
7,2022-12-29,25.58,112793,169
7,2022-12-30,25.75,83780,158
7,2022-12-31,25.94,67539,329
7,2023-01-01,26.12,95846,260
7,2023-01-02,26.37,61413,440
7,2023-01-03,26.46,139887,202
7,2023-01-04,26.52,82621,219
7,2023-01-05,26.74,56074,149
7,2023-01-06,26.96,93613,289
7,2023-01-07,27.07,120750,452
7,2023-01-08,27.13,116278,104
7,2023-01-09,27.2,119563,500
7,2023-01-10,27.3,109311,362
7,2023-01-11,27.39,55111,114
7,2023-01-12,27.53,105952,238
7,2023-01-13,27.76,61243,147
7,2023-01-14,27.84,120589,350
7,2023-01-15,28.06,103640,327
7,2023-01-16,28.21,65076,327
7,2023-01-17,28.33,90850,329
7,2023-01-18,28.48,133834,118
7,2023-01-19,28.65,98468,348
7,2023-01-20,28.72,113794,382
7,2023-01-21,28.82,105766,278
7,2023-01-22,28.91,146094,169
7,2023-01-23,28.99,92945,467
7,2023-01-24,29.18,104325,251
7,2023-01-25,29.34,73813,210
7,2023-01-26,29.56,128823,227
7,2023-01-27,29.75,63266,431
7,2023-01-28,29.91,90521,434
7,2023-01-29,30.08,143123,319
7,2023-01-30,30.33,63130,212
7,2023-01-31,30.51,100942,309
7,2023-02-01,30.67,108639,345
7,2023-02-02,30.91,107074,194
7,2023-02-03,30.98,71963,215
7,2023-02-04,31.23,81311,343
7,2023-02-05,31.4,71416,312
7,2023-02-06,31.46,130771,415
7,2023-02-07,31.54,96666,235
7,2023-02-08,31.64,135912,272
7,2023-02-09,31.79,55160,199
7,2023-02-10,31.99,132816,285
7,2023-02-11,32.22,77234,164
7,2023-02-12,32.36,78781,300
7,2023-02-13,32.5,51516,144
7,2023-02-14,32.64,125831,446
7,2023-02-15,32.71,115451,333
7,2023-02-16,32.86,51648,177
7,2023-02-17,33.04,69446,500
7,2023-02-18,33.1,112138,123
7,2023-02-19,33.27,139066,418
7,2023-02-20,33.43,139864,395
7,2023-02-21,33.52,82150,161
7,2023-02-22,33.68,77507,286
7,2023-02-23,33.86,114379,306
7,2023-02-24,34.07,103753,261
7,2023-02-25,34.22,105953,192
7,2023-02-26,34.42,146151,393
7,2023-02-27,34.65,147747,325
7,2023-02-28,34.83,138770,291
7,2023-03-01,35.01,56624,358
7,2023-03-02,35.1,84989,203
7,2023-03-03,35.26,116403,449
7,2023-03-04,35.38,148183,335
7,2023-03-05,35.51,133477,244
7,2023-03-06,35.57,146775,488
7,2023-03-07,35.64,84399,373
7,2023-03-08,35.83,112084,378
7,2023-03-09,35.9,87890,384
7,2023-03-10,35.99,76422,232
7,2023-03-11,36.12,66379,219
7,2023-03-12,36.2,83696,289
7,2023-03-13,36.28,134630,154
7,2023-03-14,36.41,65115,222
7,2023-03-15,36.63,131028,139
7,2023-03-16,36.84,73435,421
7,2023-03-17,37.02,77527,405
7,2023-03-18,37.08,116341,437
7,2023-03-19,37.13,78625,184
7,2023-03-20,37.19,141586,410
7,2023-03-21,37.37,111602,301
7,2023-03-22,37.52,130856,301
7,2023-03-23,37.77,99783,499
7,2023-03-24,37.93,113453,321
7,2023-03-25,38.14,94436,269
7,2023-03-26,38.25,71667,262
7,2023-03-27,38.46,70882,382
7,2023-03-28,38.68,106530,114
7,2023-03-29,38.84,138306,146
7,2023-03-30,38.98,58238,310
7,2023-03-31,39.07,143314,208
7,2023-04-01,39.31,55099,457
7,2023-04-02,39.36,140257,109
7,2023-04-03,39.55,123603,121
7,2023-04-04,39.75,137310,325
7,2023-04-05,39.95,84108,240
7,2023-04-06,40.19,114268,396
7,2023-04-07,40.36,90299,442
7,2023-04-08,40.47,132786,244
7,2023-04-09,40.59,65221,137
7,2023-04-10,40.72,95860,437
7,2023-04-11,40.8,143735,431
7,2023-04-12,40.88,79702,187
7,2023-04-13,41.05,134743,426
7,2023-04-14,41.25,57456,384
7,2023-04-15,41.5,148720,261
7,2023-04-16,41.74,87569,276
7,2023-04-17,41.84,61693,271
7,2023-04-18,41.96,95187,410
7,2023-04-19,42.05,70398,345
7,2023-04-20,42.24,95403,361
7,2023-04-21,42.3,145542,496
7,2023-04-22,42.46,63729,156
7,2023-04-23,42.7,80796,109
7,2023-04-24,42.83,122030,189
7,2023-04-25,43.0,128512,124
7,2023-04-26,43.2,138212,196
7,2023-04-27,43.27,134535,145
7,2023-04-28,43.51,57318,290
7,2023-04-29,43.67,65659,277
7,2023-04-30,43.86,70024,438
7,2023-05-01,44.06,128035,478
7,2023-05-02,44.28,85752,431
7,2023-05-03,44.43,142559,149
7,2023-05-04,44.66,139626,177
7,2023-05-05,44.75,97275,128
7,2023-05-06,44.85,54887,456
7,2023-05-07,45.06,86986,364
7,2023-05-08,45.23,51583,407
7,2023-05-09,45.43,115453,447
7,2023-05-10,45.58,91001,117
7,2023-05-11,45.72,141388,140
7,2023-05-12,45.95,142322,314
7,2023-05-13,46.19,87375,276
7,2023-05-14,46.27,68672,212
7,2023-05-15,46.34,88608,133
7,2023-05-16,46.56,99874,142
7,2023-05-17,46.7,66812,381
7,2023-05-18,46.95,109166,134
7,2023-05-19,47.14,89759,114
7,2023-05-20,47.27,143256,301
7,2023-05-21,47.45,101918,253
7,2023-05-22,47.69,104906,354
7,2023-05-23,47.88,72993,452
7,2023-05-24,47.94,113283,180
7,2023-05-25,48.12,123628,342
7,2023-05-26,48.19,102689,208
7,2023-05-27,48.35,64888,386
7,2023-05-28,48.47,131975,144
7,2023-05-29,48.53,145639,128
7,2023-05-30,48.65,96867,346
7,2023-05-31,48.86,56296,443
7,2023-06-01,49.01,105456,385
7,2023-06-02,49.24,119235,126
7,2023-06-03,49.31,52380,428
7,2023-06-04,49.53,131341,226
7,2023-06-05,49.64,149893,237
7,2023-06-06,49.83,54383,322
7,2023-06-07,49.89,90779,410
7,2023-06-08,49.95,67363,326
7,2023-06-09,50.1,116419,158
7,2023-06-10,50.19,124000,339
7,2023-06-11,50.41,149729,160
7,2023-06-12,50.49,129120,447
7,2023-06-13,50.62,72474,458
7,2023-06-14,50.78,65572,182
7,2023-06-15,51.02,56974,454
7,2023-06-16,51.08,53975,385
7,2023-06-17,51.2,56506,212
7,2023-06-18,51.4,94976,470
7,2023-06-19,51.62,66389,388
7,2023-06-20,51.74,137848,342
7,2023-06-21,51.93,118116,227
7,2023-06-22,52.02,66456,228
7,2023-06-23,52.07,64884,406
7,2023-06-24,52.12,74312,420
7,2023-06-25,52.34,126014,210
7,2023-06-26,52.55,122481,221
7,2023-06-27,52.8,65153,186
7,2023-06-28,52.91,58771,236
7,2023-06-29,53.07,89481,391
7,2023-06-30,53.14,85359,179
7,2023-07-01,53.36,61269,189
7,2023-07-02,53.45,113917,359
7,2023-07-03,53.61,131419,452
7,2023-07-04,53.71,124139,340
7,2023-07-05,53.89,149701,194
7,2023-07-06,53.95,122311,258
7,2023-07-07,54.01,91394,304
7,2023-07-08,54.06,64466,225
7,2023-07-09,54.15,105872,436
7,2023-07-10,54.4,81310,441
7,2023-07-11,54.58,112598,449
7,2023-07-12,54.69,88974,465
7,2023-07-13,54.78,75875,454
7,2023-07-14,54.92,126238,278
7,2023-07-15,55.14,65349,295
7,2023-07-16,55.3,74310,147
7,2023-07-17,55.38,102048,267
7,2023-07-18,55.6,60990,331
7,2023-07-19,55.75,117650,238
7,2023-07-20,55.95,87140,438
7,2023-07-21,56.09,111721,141
7,2023-07-22,56.24,86113,233
7,2023-07-23,56.36,68757,421
7,2023-07-24,56.46,117077,209
7,2023-07-25,56.69,55047,333
7,2023-07-26,56.74,116903,191
7,2023-07-27,56.92,136375,353
7,2023-07-28,57.12,91370,103
7,2023-07-29,57.36,110639,105
7,2023-07-30,57.6,78919,255
7,2023-07-31,57.74,124911,100
7,2023-08-01,57.83,148026,485
7,2023-08-02,58.06,57450,291
7,2023-08-03,58.24,57059,431
7,2023-08-04,58.42,97097,322
7,2023-08-05,58.55,106148,400
7,2023-08-06,58.7,147498,320
7,2023-08-07,58.79,133667,370
7,2023-08-08,58.88,103095,241
7,2023-08-09,59.07,144029,280
7,2023-08-10,59.25,50557,419
7,2023-08-11,59.48,101421,469
7,2023-08-12,59.6,98502,413
7,2023-08-13,59.78,123608,250
7,2023-08-14,60.0,83021,402
7,2023-08-15,60.1,129530,467
7,2023-08-16,60.18,69318,369
7,2023-08-17,60.24,145908,179
7,2023-08-18,60.42,54073,237
7,2023-08-19,60.48,136397,273
7,2023-08-20,60.53,147312,436
7,2023-08-21,60.74,148557,327
7,2023-08-22,60.88,127362,435
7,2023-08-23,60.97,110218,254
7,2023-08-24,61.12,61911,367
7,2023-08-25,61.29,124426,297
7,2023-08-26,61.45,58784,211
7,2023-08-27,61.55,109019,121
7,2023-08-28,61.66,140681,331
7,2023-08-29,61.86,95941,387
7,2023-08-30,62.09,78286,243
7,2023-08-31,62.22,143803,376
7,2023-09-01,62.4,104446,115
7,2023-09-02,62.59,107716,429
7,2023-09-03,62.77,73021,215
7,2023-09-04,62.89,67256,122
7,2023-09-05,62.95,109594,438
7,2023-09-06,63.01,120514,207
7,2023-09-07,63.24,95233,278
7,2023-09-08,63.36,109895,101
7,2023-09-09,63.57,54057,465
7,2023-09-10,63.62,93701,177
7,2023-09-11,63.72,96223,470
7,2023-09-12,63.86,74649,310
7,2023-09-13,64.07,132065,104
7,2023-09-14,64.13,124657,202
7,2023-09-15,64.37,95742,338
7,2023-09-16,64.52,78766,281
7,2023-09-17,64.58,107837,151
7,2023-09-18,64.72,116762,383
7,2023-09-19,64.85,123589,487
7,2023-09-20,64.95,120330,429
7,2023-09-21,65.19,147585,251
7,2023-09-22,65.42,92309,365
7,2023-09-23,65.65,106767,312
7,2023-09-24,65.9,68308,266
7,2023-09-25,65.97,133740,117
7,2023-09-26,66.16,114104,329
7,2023-09-27,66.32,73951,153
7,2023-09-28,66.42,139508,306
7,2023-09-29,66.58,101509,190
7,2023-09-30,66.68,54373,221
7,2023-10-01,66.82,54209,167
7,2023-10-02,67.01,57789,166
7,2023-10-03,67.2,83405,387
7,2023-10-04,67.31,80866,171
7,2023-10-05,67.49,87441,126
7,2023-10-06,67.59,140802,223
7,2023-10-07,67.71,111965,219
7,2023-10-08,67.86,58561,449
7,2023-10-09,68.03,123503,188
7,2023-10-10,68.23,55979,461
7,2023-10-11,68.41,51299,125
7,2023-10-12,68.5,60394,444
7,2023-10-13,68.61,110952,414
7,2023-10-14,68.85,62240,372
7,2023-10-15,68.98,140777,354
7,2023-10-16,69.03,145269,364
7,2023-10-17,69.18,76468,220
7,2023-10-18,69.39,57780,381
7,2023-10-19,69.6,69907,359
7,2023-10-20,69.68,130911,174
7,2023-10-21,69.91,128874,221
7,2023-10-22,70.02,105794,460
7,2023-10-23,70.19,122124,175
7,2023-10-24,70.3,86937,383
7,2023-10-25,70.5,117300,168
7,2023-10-26,70.56,57896,308
7,2023-10-27,70.76,136064,426
7,2023-10-28,71.0,62279,379
7,2023-10-29,71.18,98448,398
7,2023-10-30,71.4,121364,124
7,2023-10-31,71.55,66360,381
7,2023-11-01,71.66,61568,304
7,2023-11-02,71.88,124513,431
7,2023-11-03,72.09,75287,393
7,2023-11-04,72.17,88791,358
7,2023-11-05,72.36,71357,355
7,2023-11-06,72.56,106972,474
7,2023-11-07,72.7,77335,338
7,2023-11-08,72.87,57946,193
7,2023-11-09,72.94,117609,129
7,2023-11-10,73.05,54011,380
7,2023-11-11,73.22,126663,489
7,2023-11-12,73.32,111946,316
7,2023-11-13,73.54,88725,438
7,2023-11-14,73.66,132178,181
7,2023-11-15,73.85,93950,302
7,2023-11-16,73.97,112515,185
7,2023-11-17,74.12,50293,253
7,2023-11-18,74.36,138791,262
7,2023-11-19,74.57,124148,156
7,2023-11-20,74.64,143193,418
7,2023-11-21,74.81,93974,411
7,2023-11-22,74.94,111566,291
7,2023-11-23,75.08,97095,415
7,2023-11-24,75.21,52913,309
7,2023-11-25,75.33,125119,359
7,2023-11-26,75.44,117222,214
7,2023-11-27,75.5,69781,466
7,2023-11-28,75.6,148060,248
7,2023-11-29,75.82,56004,297
7,2023-11-30,76.04,114676,113
7,2023-12-01,76.12,104410,175
7,2023-12-02,76.26,52836,310
7,2023-12-03,76.4,73787,379
7,2023-12-04,76.59,144524,334
7,2023-12-05,76.73,142619,303
7,2023-12-06,76.85,132541,397
7,2023-12-07,77.04,116869,324
7,2023-12-08,77.28,94734,240
7,2023-12-09,77.51,134127,411
7,2023-12-10,77.66,100700,202
7,2023-12-11,77.85,146625,366
7,2023-12-12,78.02,111515,279
7,2023-12-13,78.18,130300,500
7,2023-12-14,78.4,87246,345
7,2023-12-15,78.55,134512,222
7,2023-12-16,78.73,133136,377
7,2023-12-17,78.88,142172,430
7,2023-12-18,78.96,141638,365
7,2023-12-19,79.05,141435,147
7,2023-12-20,79.28,106677,285
7,2023-12-21,79.37,67977,173
7,2023-12-22,79.58,83997,429
7,2023-12-23,79.64,140628,361
7,2023-12-24,79.74,77335,481
7,2023-12-25,79.8,74120,229
7,2023-12-26,80.02,72994,345
7,2023-12-27,80.14,99309,412
7,2023-12-28,80.35,61195,400
7,2023-12-29,80.45,72036,273
7,2023-12-30,80.56,75322,212
7,2023-12-31,80.79,81746,487
7,2024-01-01,80.86,96790,102
7,2024-01-02,81.08,81577,328
7,2024-01-03,81.13,66143,243
7,2024-01-04,81.18,50351,395
7,2024-01-05,81.39,92351,286
7,2024-01-06,81.46,93881,383
7,2024-01-07,81.55,144407,342
7,2024-01-08,81.77,113591,421
7,2024-01-09,81.86,116118,425
7,2024-01-10,81.99,130542,201
7,2024-01-11,82.21,143906,437
7,2024-01-12,82.4,93786,167
7,2024-01-13,82.54,53725,337
7,2024-01-14,82.67,148051,370
7,2024-01-15,82.74,139408,170
7,2024-01-16,82.89,149451,361
7,2024-01-17,83.1,149021,407
7,2024-01-18,83.21,107197,186
7,2024-01-19,83.28,51318,226
7,2024-01-20,83.43,101015,241
7,2024-01-21,83.6,104115,186
7,2024-01-22,83.67,86294,100
7,2024-01-23,83.75,72144,354
7,2024-01-24,83.98,98029,441
7,2024-01-25,84.05,104306,458
7,2024-01-26,84.12,84141,426
7,2024-01-27,84.34,103899,194
7,2024-01-28,84.56,138632,373
7,2024-01-29,84.63,123586,120
7,2024-01-30,84.78,125908,266
7,2024-01-31,84.9,83662,249
7,2024-02-01,84.97,133227,481
7,2024-02-02,85.18,53890,245
7,2024-02-03,85.37,89797,379
7,2024-02-04,85.51,85427,198
7,2024-02-05,85.59,110301,417
7,2024-02-06,85.71,109423,359
7,2024-02-07,85.96,94294,418
7,2024-02-08,86.17,110690,234
7,2024-02-09,86.37,132153,426
7,2024-02-10,86.58,132732,156
7,2024-02-11,86.64,139411,261
7,2024-02-12,86.87,69625,321
7,2024-02-13,86.95,76601,466
7,2024-02-14,87.06,80645,264
7,2024-02-15,87.16,109431,358
7,2024-02-16,87.31,51739,315
7,2024-02-17,87.54,71934,419
7,2024-02-18,87.76,71058,478
7,2024-02-19,87.83,80765,195
7,2024-02-20,88.04,141782,222
7,2024-02-21,88.27,63649,487
7,2024-02-22,88.43,120885,227
7,2024-02-23,88.48,60234,427
7,2024-02-24,88.54,115440,244
7,2024-02-25,88.69,145862,270
7,2024-02-26,88.87,68859,235
7,2024-02-27,89.02,74010,226
7,2024-02-28,89.26,76945,254
7,2024-02-29,89.45,86842,239
7,2024-03-01,89.69,148058,397
7,2024-03-02,89.84,53720,322
7,2024-03-03,89.99,147683,495
7,2024-03-04,90.16,102057,412
7,2024-03-05,90.23,52149,121
7,2024-03-06,90.39,115264,303
7,2024-03-07,90.63,79874,446
7,2024-03-08,90.86,120964,483
7,2024-03-09,91.02,131796,354
7,2024-03-10,91.22,119352,479
7,2024-03-11,91.27,111511,209
7,2024-03-12,91.41,147340,367
7,2024-03-13,91.62,74179,324
7,2024-03-14,91.7,123543,375
7,2024-03-15,91.84,119788,151
7,2024-03-16,91.93,149063,227
7,2024-03-17,92.17,87709,352
7,2024-03-18,92.24,102590,209
7,2024-03-19,92.35,89421,303
7,2024-03-20,92.47,91163,402
7,2024-03-21,92.58,103789,413
7,2024-03-22,92.81,127474,386
7,2024-03-23,92.96,144495,485
7,2024-03-24,93.16,113130,389
7,2024-03-25,93.32,58512,458
7,2024-03-26,93.39,140612,268
7,2024-03-27,93.49,83616,260
7,2024-03-28,93.72,69590,405
7,2024-03-29,93.78,83599,297
7,2024-03-30,93.98,120933,476
7,2024-03-31,94.15,136023,271
7,2024-04-01,94.28,126981,370
7,2024-04-02,94.48,100693,304
7,2024-04-03,94.55,86711,496
7,2024-04-04,94.65,61946,187
7,2024-04-05,94.82,144986,389
7,2024-04-06,95.07,133679,431
